PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
11,5/26/2023,6:41:48 PM,1,2,Ryan Munoz,ryanmu00nyb,Left,New york boulders,Chase Dawson,chasda00scb,Left,Schaumburg boomers,,1,Bottom,0,1,0,Fastball,,StrikeCalled,,,,,,,82.76114999,0.552890398,2.896362908,2003.41864,142.1432182,10:45,5.823259605,-2.263415586,5.381549247,-28.9097843,12.87860981,-8.004934545,3.040477719,-0.384656217,75.30115539,-6.137195177,-2.308451347,0.464816418,,,,,,,,,,,,5.214014185,6.944736265,2.010157626,50,5.853083976,-5.811516755,-120.1843184,0.235338108,7.584611387,24.4785534,-22.07182817,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,e2791278-fc1e-11ed-9765-79cd8f1a6bc2,82.94264159,5.821614633,-2.267405471,0.571529031,2.943917349,75.4477122,3.042619351,-0.381466361,-6.104000503,-2.259461008,0.46464596,-8.479251741,11.10340454,37.32672287,75.15548922,1593.099984,1214.791624,79.51907565,-0.627840647,0.60635935,0.488000472,,,,,,,,,,,,,,,,,0.992531549,1,,,high,high,22.36005971,-57.01809023,55.11845075,Joe Deluca,joe-de00nyb,New york boulders
12,5/26/2023,6:42:03 PM,1,3,Ryan Munoz,ryanmu00nyb,Left,New york boulders,Chase Dawson,chasda00scb,Left,Schaumburg boomers,,1,Bottom,0,1,1,Curveball,,InPlay,,LineDrive,Out,1,0,,74.61033545,3.257030273,1.329252953,2128.823585,300.7250374,4:00,5.328159004,-2.493110283,5.463739644,-55.82263831,-4.086573241,11.36691826,2.617820506,-0.306996535,67.89452467,-8.866377412,-0.502190981,0.515790321,87.21852078,22.08780636,-4.286641248,2405.549166,,,,296.2632151,,-12.35749404,3.512009855,-5.436245098,-2.613751233,2.368879596,50,5.578281804,-2.830707294,-108.2766967,4.58474493,-6.398344658,20.41979479,-35.2503791,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,eb337f66-fc1e-11ed-b230-5786b7ff5a69,74.71577587,5.318386422,-2.493743787,3.375819212,1.337506124,67.94729873,2.626519036,-0.306857942,-8.734655666,-0.500437608,0.515679711,11.30520205,-7.240223236,55.35201194,57.64417406,1210.306366,1751.299048,56.85329563,0.290474069,0.822660487,-0.488727468,-6.040798573,80.59135853,32.79652496,0.318804235,0.955171358,2.515846111,-63.40349963,289.399186,-44.29568976,29.15311217,0.709558212,0.706115583,-0.230371769,0.669574216,,,0.994973885,1,0.978856685,51.19463174,high,high,38.12024335,29.20761315,55.03626036,Joe Deluca,joe-de00nyb,New york boulders
13,5/26/2023,6:42:38 PM,2,1,Ryan Munoz,ryanmu00nyb,Left,New york boulders,Travis Holt,travho00scb,Right,Schaumburg boomers,,1,Bottom,1,0,0,Curveball,,StrikeCalled,,,,,,,72.86485273,2.223032616,1.438512005,2171.462255,320.0049624,4:45,6.05137192,-2.020233497,5.162758358,-64.77724088,-10.18474558,11.40882325,1.993995415,-0.667104238,66.6518607,-10.70991411,-1.170359011,0.532208598,,,,,,,,,,,,-5.561733906,-5.671868144,1.877726639,50,6.211038719,-2.992543506,-105.7274472,2.211147023,-6.205015465,20.44178017,-38.50193764,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,0051c478-fc1f-11ed-a87f-d1bc89b60eac,72.94415627,6.038250499,-2.019988971,2.37874731,1.435933587,66.67335731,2.004711028,-0.667677049,-10.55102568,-1.179344432,0.532122162,11.47185656,-14.00177003,36.98024079,20.14396463,1734.657428,1306.220475,79.8843003,0.611993714,0.601539572,-0.513433382,,,,,,,,,,,,,,,,,0.995429036,1,,,high,high,71.87043183,47.24231359,55.33724164,Joe Deluca,joe-de00nyb,New york boulders
14,5/26/2023,6:42:51 PM,2,2,Ryan Munoz,ryanmu00nyb,Left,New york boulders,Travis Holt,travho00scb,Right,Schaumburg boomers,,1,Bottom,1,0,1,Fastball,,InPlay,,LineDrive,Single,0,0,,83.18475027,,,,,,,,,,,,2.516270205,-1.042969953,75.41911483,-6.44667776,-2.978620343,0.474553193,95.16910847,13.99330065,4.696532108,1107.001083,,,,246.5793984,,8.41308489,2.30706905,6.755072116,2.965427537,2.4230181,50,5.173591113,-4.610505889,-120.5564179,0.99318486,9.890047011,24.56911805,-27.83239087,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,07e60687-fc1f-11ed-a3a3-15ac7c333523,83.35672494,5.077008845,-2.689616373,1.208066188,2.484306321,75.5525618,2.520151284,-1.038178189,-6.388548534,-2.906617645,0.474391406,-12.62438934,4.537010836,48.03339253,78.16645912,1376.855326,1530.946169,66.86973752,-0.209320012,0.74353468,0.635091578,7.561030482,92.03480836,23.01269379,0.992326957,0.468159051,2.339398724,36.07677269,243.9259441,16.83697713,20.17358756,0.267391784,0.492305758,-0.331080559,-0.804997332,,,0.995773805,1,0.866539224,55.64607768,high,high,19.65018679,59.63730026,56.48432563,Joe Deluca,joe-de00nyb,New york boulders
15,5/26/2023,6:43:29 PM,3,1,Ryan Munoz,ryanmu00nyb,Left,New york boulders,Blake Berry,blakbe00scb,Left,Schaumburg boomers,,1,Bottom,1,0,0,Curveball,,StrikeCalled,,,,,,,74.54319723,3.023589896,3.243019339,2109.145276,293.584805,3:45,4.926817685,-2.939066304,5.426071727,-54.64661181,-2.550001576,11.6664423,2.357289891,-0.136090281,67.67629128,-8.600688081,-0.300173313,0.517444184,,,,,,,,,,,,-5.053289971,-1.399224479,2.643831685,50,5.15948577,-6.452915951,-108.0440921,4.185983738,-5.916052592,20.50960396,-33.81216765,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,1ea2bea1-fc1f-11ed-9322-d3c3a4afc961,74.65501992,4.917703366,-2.939469277,3.133482967,3.248392207,67.73477391,2.365650982,-0.136065702,-8.47413975,-0.300180384,0.517323868,11.62062525,-5.636308044,56.79313203,64.39004057,1155.101913,1764.719061,54.7663514,0.219123456,0.836698677,-0.501916563,,,,,,,,,,,,,,,,,0.994903679,1,,,high,high,32.04896348,44.58006014,55.07392827,Joe Deluca,joe-de00nyb,New york boulders
16,5/26/2023,6:43:44 PM,3,2,Ryan Munoz,ryanmu00nyb,Left,New york boulders,Blake Berry,blakbe00scb,Left,Schaumburg boomers,,1,Bottom,1,0,1,Curveball,,HitByPitch,,,,,,,75.28899531,3.460375193,0.05623272,2007.602551,298.085442,4:00,5.524302951,-2.570326425,5.281876606,-55.15314927,-3.925342743,10.26118316,3.565109708,-2.765310912,68.42714317,-7.500318339,-3.333341527,0.512445543,,,,,,,,,,,,-5.29427892,-2.332851584,2.557995525,50,5.801689808,-0.410459197,-109.2513496,5.001878723,-6.356972337,20.42320312,-34.97516249,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,278d3c99-fc1f-11ed-8631-110567f77000,75.40071802,5.514799939,-2.57118179,3.573327118,0.066983796,68.48857954,3.573507698,-2.764915589,-7.372173682,-3.327623736,0.512328426,10.15957933,-6.90377605,57.90601667,28.5623137,1066.658533,1700.79616,53.13096121,0.250134046,0.847177724,-0.468746054,,,,,,,,,,,,,,,,,0.972564909,1,,,high,high,64.29391767,24.62400984,55.21812339,Joe Deluca,joe-de00nyb,New york boulders
17,5/26/2023,6:44:25 PM,4,1,Ryan Munoz,ryanmu00nyb,Left,New york boulders,Gaige Howard,gaigho00scb,Left,Schaumburg boomers,,1,Bottom,1,0,0,Fastball,,Foul,,,,,,,83.76106846,-0.106981569,1.83292914,2157.466407,145.0150055,10:45,5.883032973,-2.012923112,5.480584289,-26.45612438,13.19564135,-7.382767535,2.684940365,-0.473825711,77.25935266,-6.447806742,-3.003856576,0.453213448,,,,,,,,,,,,3.451106323,7.472498398,-1.512820244,50,6.166327315,3.72952222,-123.0579772,-4.150573835,5.261592752,25.7290055,-20.78140047,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,3f7501bd-fc1f-11ed-a4c0-a7fe50ceebcd,83.94366351,5.881704014,-2.016858638,-0.092067369,1.879841721,77.40950734,2.686752668,-0.470709469,-6.420111034,-2.956600563,0.453060128,-7.834769833,11.55659357,39.50995578,64.74683876,1664.515628,1372.606651,77.15140421,-0.632103178,0.636212294,0.442356745,,,,,,,,,,,,,,,,,0.98155905,1,,,high,high,31.72784512,-20.08343092,55.01941571,Joe Deluca,joe-de00nyb,New york boulders
18,5/26/2023,6:44:45 PM,4,2,Ryan Munoz,ryanmu00nyb,Left,New york boulders,Gaige Howard,gaigho00scb,Left,Schaumburg boomers,,1,Bottom,1,0,1,Curveball,,StrikeCalled,,,,,,,75.94590526,3.112747721,3.39786366,2172.471089,316.4774679,4:30,5.918486994,-2.10223252,5.363979746,-56.90885796,-7.646736958,10.22981953,3.098253747,0.720965953,69.65186552,-9.00477046,-0.141635321,0.508999594,,,,,,,,,,,,-4.331038307,-4.376078306,1.790238712,50,6.159086225,-6.836031,-110.0253641,4.306880586,-5.249502601,21.56540609,-37.47814362,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,4b8f851c-fc1f-11ed-b3e4-b93403f7f66f,76.04580177,5.907470576,-2.103105421,3.243941983,3.408775988,69.69777546,3.107693122,0.721197544,-8.864641102,-0.138461407,0.508899544,10.16150477,-10.88084362,48.91192122,68.86314155,1427.788052,1637.391802,65.7218436,0.476551463,0.753700158,-0.452586761,,,,,,,,,,,,,,,,,0.995512129,1,,,high,high,28.0231726,50.16624871,55.13602025,Joe Deluca,joe-de00nyb,New york boulders
19,5/26/2023,6:45:05 PM,4,3,Ryan Munoz,ryanmu00nyb,Left,New york boulders,Gaige Howard,gaigho00scb,Left,Schaumburg boomers,,1,Bottom,1,0,2,Knuckleball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1,0,,74.27627571,2.535565685,1.958659622,184.3933003,245.212236,2:15,6.007819816,-1.887332774,5.515195076,-50.16514273,3.308957512,2.039311407,2.854515803,-1.022368881,67.0818951,-8.818287969,-3.321637549,0.515490945,,,,,,,,,,,,-0.500232075,0.997308076,1.715554942,50,6.196758572,-3.74682913,-107.9022102,3.393059517,-0.589592369,18.82312354,-30.99858471,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,577ba266-fc1f-11ed-ba7b-0ba93ed7edb7,74.40890276,6.001698889,-1.886928697,2.608455706,1.953797593,67.17002366,2.860305689,-1.022701738,-8.730563958,-3.326759344,0.515340693,2.086073321,0.892943405,16.63974303,38.74050806,176.671679,52.80158182,95.81241764,-0.401701427,0.286353038,-0.869849355,,,,,,,,,,,,,,,,,0.991243851,1,,,high,high,55.13354275,-43.85663703,54.98480492,Joe Deluca,joe-de00nyb,New york boulders
20,5/26/2023,6:45:40 PM,5,1,Ryan Munoz,ryanmu00nyb,Left,New york boulders,Kyle Fitzgerald,kylefi00scb,Right,Schaumburg boomers,,1,Bottom,2,0,0,Curveball,,StrikeCalled,,,,,,,74.74288092,2.627057068,2.511680598,2403.520437,325.3759877,4:45,6.076968525,-1.792701079,5.352967322,-63.07150094,-11.31643075,10.83687622,2.316079157,0.516189862,68.49454259,-10.54742485,-0.244685342,0.517783222,,,,,,,,,,,,-4.940872178,-6.864803049,1.559399225,50,6.269553323,-5.072295301,-108.3741054,3.123937511,-5.782511354,21.75618981,-40.20821848,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,6c64798c-fc1f-11ed-8724-87647412e81e,74.82055191,6.063963702,-1.792692603,2.785584309,2.511914816,68.51413199,2.326967332,0.515716265,-10.38598629,-0.252153369,0.517705355,10.83190299,-15.0631475,34.71864778,55.02270126,1975.594567,1368.918039,82.19587137,0.676388441,0.569547077,-0.467027626,,,,,,,,,,,,,,,,,0.997288721,1,,,high,high,40.47956887,47.86510993,55.14703268,Joe Deluca,joe-de00nyb,New york boulders
21,5/26/2023,6:46:24 PM,5,2,Ryan Munoz,ryanmu00nyb,Left,New york boulders,Kyle Fitzgerald,kylefi00scb,Right,Schaumburg boomers,,1,Bottom,2,0,1,Curveball,,,,,,,,,74.9681689,3.06558953,0.436608075,2414.559159,326.9029023,5:00,6.126628045,-2.076928639,5.267199317,-63.59941063,-12.10983189,10.32942639,2.860849383,-1.444594914,69.08348708,-9.924216444,-1.753494575,0.516453461,,,,,,,,,,,,-5.328363884,-7.392729213,2.02965209,50,6.361316819,-1.137850631,-108.7562484,3.92162118,-6.289549839,21.64585488,-40.90035654,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,86efa4dc-fc1f-11ed-abc2-637a25a262eb,75.0466569,6.112887678,-2.076903712,3.228654956,0.436637446,69.10535752,2.871685795,-1.44506633,-9.76160062,-1.760969505,0.516377266,10.32659218,-15.82529624,34.02183074,66.56978881,2001.245659,1350.966967,82.88244467,0.694344678,0.559508746,-0.452587484,,,,,,,,,,,,,,,,,0.996189531,1,,,high,high,30.08719007,42.74508383,55.23280068,Joe Deluca,joe-de00nyb,New york boulders
22,5/26/2023,6:46:48 PM,5,2,Ryan Munoz,ryanmu00nyb,Left,New york boulders,Kyle Fitzgerald,kylefi00scb,Right,Schaumburg boomers,,1,Bottom,2,0,1,Fastball,,InPlay,,Popup,Out,1,0,,85.78117993,-0.640117662,3.944949243,2062.782979,150.4253235,11:00,5.916844376,-2.141593513,5.48542222,-25.51249765,12.97793194,-5.590452838,2.380413372,0.485352967,78.39676305,-6.43986626,-1.812978282,0.447781838,65.83892226,50.58491964,-30.90862947,1461.28225,-54.58045019,95.50379289,64.71777343,193.802863,,-29.19338696,3.763206434,4.251934406,7.533698717,1.79968712,50,5.844028304,-8.388602846,-124.4653365,-2.224243008,6.642265982,25.95015303,-20.40509317,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,95004df8-fc1f-11ed-bd1d-5f06c1a018aa,85.96491905,5.915670031,-2.144834574,-0.626939067,3.983382526,78.54722326,2.38215505,0.487967473,-6.413070365,-1.773190929,0.447622036,-5.975438792,11.43465401,42.90698814,87.90841554,1510.90574,1404.363722,73.24598639,-0.63702998,0.680810214,0.361511074,-21.47315315,35.86676425,50.86494471,-0.505385126,1.784703249,2.416982122,-94.52907202,169.1857093,12.56085346,-10.61835355,-0.505692371,-0.865565334,-0.466024254,-0.18335225,,,0.997273678,1,0.621549512,28.16697158,high,high,10.88242601,86.38850421,55.01457778,Joe Deluca,joe-de00nyb,New york boulders
23,5/26/2023,6:48:59 PM,1,1,Luis Perez,luispe00scb,Right,Schaumburg boomers,Pat Kivlehan,pat-ki00nyb,Right,New york boulders,,2,Top,0,0,0,Fastball,,InPlay,,Popup,Out,1,0,,89.84721959,-0.57530189,-4.313490043,1857.340928,224.718694,1:30,5.857036453,2.453902131,5.605081154,-23.0214392,12.14760848,10.2119102,2.487769124,0.441680642,82.66220534,-6.041145058,-5.308811987,0.424251928,,,,,,,,,,,,-7.540591026,7.078390845,-5.738214744,50,5.935414778,16.21454746,-131.0050407,-5.056180385,-13.07227777,28.31141124,-19.90303648,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,e2e7e1c0-fc1f-11ed-8023-d58a56484ff4,90.02813841,5.855785994,2.457374988,-0.56087284,-4.355323188,82.8147276,2.489212926,0.438851268,-6.018458435,-5.351582257,0.424123401,10.60003852,10.75897374,-8.057446401,7.990277813,1839.005318,-260.3358691,99.01280319,-0.703555215,-0.140165903,-0.6966804,,,,,,,,,,,,,,,,,0.989771943,1,,,high,high,82.80874997,-1.938542062,54.89491885,Blake Grant-parks,blakgr00scb,Schaumburg boomers
24,5/26/2023,6:49:37 PM,2,1,Luis Perez,luispe00scb,Right,Schaumburg boomers,Thomas Walraven,thomwa00nyb,Right,New york boulders,,2,Top,1,0,0,Fastball,,StrikeCalled,,,,,,,93.43321038,-0.454351482,-3.762640164,1906.877657,224.3118479,1:30,5.948830806,2.203547363,5.697425109,-20.4643688,11.90551487,9.964236275,2.936431592,0.199543643,84.88295068,-5.404209324,-5.180384121,0.40948886,,,,,,,,,,,,-6.446163867,6.517651378,-1.893864062,50,5.898016133,8.57108924,-135.639664,-1.795256436,-11.94799272,31.08094153,-20.09355445,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,fa081f28-fc1f-11ed-8539-ff995dfe731b,93.61826578,5.947947815,2.206918425,-0.444266726,-3.80348277,85.03965963,2.937593067,0.196767157,-5.38567143,-5.222743018,0.409353401,10.34120215,10.64804284,-9.05748035,9.039518784,1883.100619,-300.1907064,98.7530905,-0.706626057,-0.157425258,-0.689852813,,,,,,,,,,,,,,,,,0.996641518,1,,,high,high,81.86443309,-4.195536041,54.80257489,Blake Grant-parks,blakgr00scb,Schaumburg boomers
25,5/26/2023,6:49:52 PM,2,2,Luis Perez,luispe00scb,Right,Schaumburg boomers,Thomas Walraven,thomwa00nyb,Right,New york boulders,,2,Top,1,0,1,Slider,,InPlay,,GroundBall,Out,1,0,,83.47383472,0.290492222,-3.81061343,2275.189489,72.6444507,8:30,5.638493367,2.661428294,5.381554578,-38.46563874,2.512867125,-4.742872588,1.966603004,-0.252783947,77.12728348,-8.068300444,-7.514633713,0.460058553,82.87530438,6.956636982,-19.88922269,358.5134534,,,,114.3812129,,-19.8920779,1.017448355,0.902204474,2.306192347,-5.753707843,50,6.09182617,14.08710522,-121.3792805,-3.857854772,1.340039761,24.73486568,-28.74867371,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,02ee368f-fc20-11ed-9259-4d949dd84d19,83.60655882,5.632908905,2.664241399,0.35628,-3.844504347,77.23181196,1.971235615,-0.254475064,-7.998282346,-7.539729015,0.459944179,-4.42314193,0.530280449,-81.22427736,94.09477218,347.1190125,-2248.554114,15.25670781,0.045510819,-0.988293118,0.14562101,-27.98683605,77.35824221,10.03770126,-0.083454519,3.297135075,2.222776548,-38.91815464,107.5566785,-0.552152554,-1.298183742,-0.015857342,-0.354695541,0.658281909,0.66396988,,,0.996267385,1,0.760653373,45.64473651,high,high,5.314705035,40.0185421,55.11844542,Blake Grant-parks,blakgr00scb,Schaumburg boomers
26,5/26/2023,6:50:24 PM,2,2,Luis Perez,luispe00scb,Right,Schaumburg boomers,Chris Kwitzer,chrikw00nyb,Left,New york boulders,,2,Top,2,0,0,Fastball,,StrikeCalled,,,,,,,93.41117108,-1.118088761,-1.296558361,1950.376346,226.9443845,1:30,5.839936951,0.73124134,5.752176751,-20.70645564,11.53469753,10.61192969,2.457797427,0.372032254,85.21295362,-5.841483154,-3.323437958,0.408673809,,,,,,,,,,,,-6.088083432,6.531205301,-0.630199493,50,5.734731697,2.705940646,-135.8441801,-3.371212395,-11.30358279,31.53525144,-20.04773419,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,1614b42e-fc20-11ed-b41f-556b2b8b3a91,93.59129662,5.838953745,0.734723966,-1.106612288,-1.339481197,85.36616905,2.459027886,0.369121067,-5.822034198,-3.367917205,0.408539722,11.00599015,10.23205605,-6.021307665,6.491048768,1939.616029,-204.5911799,99.44829535,-0.678941413,-0.104898309,-0.726660101,,,,,,,,,,,,,,,,,0.996552654,1,,,high,high,84.15805611,-9.20957491,54.74782325,Blake Grant-parks,blakgr00scb,Schaumburg boomers
27,5/26/2023,6:50:37 PM,2,3,Luis Perez,luispe00scb,Right,Schaumburg boomers,Chris Kwitzer,chrikw00nyb,Left,New york boulders,,2,Top,2,0,1,Fastball,,BallCalled,,,,,,,92.67603431,-2.801162443,-4.628340769,,,,5.89214451,0.498792863,5.659065409,,,,0.70908481,-2.083778692,84.6629433,-8.056756479,-5.950249661,,,,,,,,,,,,,,,,,,,,,,,,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,1d5f3b3a-fc20-11ed-a53a-6ff43e33122d,92.82253511,5.888010632,0.498792863,-2.752327156,-4.628340769,84.78185798,0.712820013,-2.083778692,-8.000146284,-5.950249661,0.412954486,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,54.84093459,Blake Grant-parks,blakgr00scb,Schaumburg boomers
28,5/26/2023,6:50:50 PM,2,4,Luis Perez,luispe00scb,Right,Schaumburg boomers,Chris Kwitzer,chrikw00nyb,Left,New york boulders,,2,Top,2,1,1,Fastball,,InPlay,,GroundBall,Single,0,0,,91.40037512,-0.843567802,-2.782457429,2107.132869,225.3743012,1:30,5.819765434,0.750320628,5.697852237,-21.02512801,12.7786817,11.22169404,2.606712715,-0.251009057,83.81577675,-5.559610403,-3.91607861,0.418460381,95.36320671,6.345062905,-4.687082172,939.515067,,,,118.4266804,,-5.780225233,0.945123713,-6.845200544,7.105315242,-0.523856929,50,5.735996682,6.069391916,-132.7960056,-2.678315473,-12.14532649,30.13618336,-19.56720588,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,2563e0e3-fc20-11ed-982f-65c744598493,91.58361613,5.818926178,0.754161778,-0.834113692,-2.828611344,83.97021409,2.607793781,-0.254080368,-5.542256369,-3.963181033,0.418320842,11.64765134,11.43374416,-4.424168596,9.533728282,2100.854249,-162.5433874,99.70203017,-0.700379191,-0.0771396,-0.709590355,-7.744756449,94.46208762,10.53916239,0.315331402,0.516887587,2.515085996,-11.92709717,117.8245432,-1.354176508,-15.48556137,-0.147709299,-0.649213841,0.101149847,0.753850182,,,0.993480417,1,0.951711985,54.00666892,high,high,81.41964455,-11.52469746,54.80214776,Blake Grant-parks,blakgr00scb,Schaumburg boomers
29,5/26/2023,6:51:29 PM,3,1,Luis Perez,luispe00scb,Right,Schaumburg boomers,Gabriel Garcia,gabrga00nyb,Right,New york boulders,,2,Top,2,0,0,Fastball,,InPlay,,GroundBall,Single,0,0,,92.04596193,-1.444705528,-4.243160757,2124.363615,227.042393,1:30,5.950257011,2.204352457,5.604705875,-20.94768435,12.74079223,11.71079614,2.087400122,0.079916047,83.93618692,-6.486519332,-4.780166496,0.417745912,103.0479794,8.156429172,-9.704197459,413.951963,,,,175.1961414,,-8.514171367,1.369411168,-8.255788482,7.552666866,-5.036468412,50,6.031631919,15.81829326,-133.0670264,-6.791625662,-14.7600829,29.32027284,-18.67104023,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,3cb3b9e1-fc20-11ed-afd3-b9922a538808,92.22635212,5.94939837,2.2081989,-1.434792157,-4.290177546,84.0896299,2.088559689,0.076668507,-6.468061005,-4.829397065,0.417622738,12.17746507,11.5055149,-6.211753761,2.814660323,2111.891026,-229.8631458,99.41287878,-0.677456068,-0.108203296,-0.727561216,-17.19422423,100.5460026,14.62005706,0.059466776,0.283527552,1.951735892,-25.93849422,173.2653528,3.311331463,1.346985206,-0.011705398,0.063258647,0.119893865,-0.990769299,,,0.996265196,1,0.996356758,59.85924151,high,high,87.46680571,35.07396274,54.89529412,Blake Grant-parks,blakgr00scb,Schaumburg boomers
30,5/26/2023,6:52:21 PM,4,1,Luis Perez,luispe00scb,Right,Schaumburg boomers,Joe Deluca,joe-de00nyb,Switch,New york boulders,,2,Top,2,0,0,Changeup,,BallCalled,,,,,,,85.02892633,0.063013082,-2.597721389,1570.108106,240.9755051,2:00,5.567874552,1.146205334,5.815862633,-30.55793793,8.253043818,11.3170386,2.128096878,1.057279002,79.67434797,-7.16386114,-2.889284962,0.448382689,,,,,,,,,,,,-6.854507151,4.425969493,-0.94037017,50,5.554984536,5.25392459,-123.6074195,-0.820128804,-10.55181254,25.78939185,-25.36072233,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,5ba2dd2b-fc20-11ed-9d72-79dcb5e2decb,85.19151033,5.564933325,1.150119048,0.098110904,-2.645426131,79.80828406,2.130846837,1.054135997,-7.121678128,-2.937119482,0.448239813,11.75586954,6.540632279,-12.75359104,2.58663027,1531.371162,-346.6148149,97.53284858,-0.473213279,-0.220758567,-0.852839286,,,,,,,,,,,,,,,,,0.996554171,1,,,high,high,87.67203276,-22.92407686,54.68413737,Blake Grant-parks,blakgr00scb,Schaumburg boomers
